id	sentiment	review
"11847_9"	1	"The horse is indeed a fine animal. Picturesque depictions of wild horses and their grace could never have been more majestic in an animation flick.<br /><br />The animation is simply stupendous. The fine animation forms the backbone of the beauty that the horses embolden across the flick. More so when the stallion traverses diverse terrain, jumps across cliffs and braves waters. <br /><br />Soundtrack too is very impressive. The wonderful instrumental music lures you to appreciate the movie. <br /><br />\"They say the story of the west was written from the saddle of a horse . \" huh? Well ,The story of a fine horse sure was written from the saddle of the west .<br /><br />All in all, this movie is clearly up there with the best .It is one of the best animation flicks i have watched. Would be a very fine choice on a lonely night. An easy 9/10."
"8828_4"	0	"Stewart Kane (Gabriel Byrne, VANITY FAIR) heads out with his local Jindabyne, Australia fishing buddies for a weekend of rest, recreation, and relaxation. But when Stewart discovers an aboriginal woman's body floating face-down in a river, things appear to have turned out for the worst. The largest casualty of the weekend is the men's commonsense. They don't hike out of the ravine, and instead finish their fishing weekend with some great catches. Then they head out and report the body.<br /><br />The town and the men's lives quickly turn into a mess. The local media swarms them, and accusations of aboriginal prejudices rear up from the local natives. Stewart's wife Claire (Laura Linney, THE EXORCISM OF EMILY ROSE) senses the deeper meanings of what her husband and his friends did, but has to battle with it through her own mental illness.<br /><br />Amidst all this chaos is the life that was this young woman who is now a media spectacle, splayed out on a morgue slab. Her murder and subsequent dumping into the water are symbolic of what lay beneath the town of Jindabyne: a division of men and women, black and white, social and outcast.<br /><br />The only other people who seem to understand some of what is going on are two young kids: Stewart and Claire's son who is being led around by a half-breed Aussie who's mother was killed also just a few years before. The young girl lives with her grandparents and is trying to let go of her mother the best way she can, and the discovery of a new body seems  strangely enough  a method in which to accomplish this (again, the underlying current of Jindabyne is surmised).<br /><br />Everything and everyone in this Jindabyne township feels what lurks beneath its surface, yet none of them are willing to dive into the murky waters and take a look around (the symbolism here is seen when a nearby lake that is used for recreation and swimming is said to contain the old town of Jindabyne under its surface). None, that is, until Claire forces them to.<br /><br />The movie is interesting if a bit too convoluted. There are far too many story lines that needed exploring and it just doesn't get done; too many loose threads. The acting was okay, but the filming was terrible. Wobbly cameras, grainy or dark shots, and just a generalized sloppiness hurt the overall production.<br /><br />I enjoy symbolic films, NORTHFORK being one of my all-time favorites in that vein. But Jindabyne needed to peak its head above the turbid water so that it could see its own problems, which simply didn't happen."
"159_4"	0	"I have always admired Susan Sarandon for her integrity and honesty in her private life as well as her talents as an actor. I therefor found it strange that she would appear in a film that so distorted that facts. Her character's rescue from the South Pole was done by a Canadian charter company from Edmonton, Alberta flying a Canadian designed and built Twin Otter aircraft. The trip had been turned down by the US Airforce, Navy and Coast Guard as beyond their capabilities. The same company staged a similar rescue a few years later to bring out a man from the South Pole base. I feel that the film fairly represented a very gripping subject and documented a very courageous woman facing a frightening task. I fail to see why the producers would find it necessary ignore the bravery of the rescue pilots and show the rescue plane as a USAF Hercules."
"3336_7"	1	"I have to admit that I went into Fever Pitch with low expectations. It's no huge revelation for me to say that Jimmy Fallon's last movie (Taxi) was Catwomanly bad, and the trailers for Fever Pitch were all right but didn't mesmerize me. I was already preparing some cheesy baseball puns for my review...<br /><br />\"I like Jimmy Fallon, but Taxi was strike one in his movie career. Well, now we've got steeeeee-riiiiiike twoooooooo! One more strike, and it's back to SNL!\" or \"Buy yourself some peanuts and cracker jacks, but don't buy tickets to Fever Pitch. You'll walk out of the theater and never go back!\" Then the movie had to go and be way more entertaining than I was expecting. But hey, I couldn't let my puns go to waste, right? Another reason I thought I wouldn't care for the movie is that I hate the Boston Red Sox. My whole family hates 'em. The mere mention of Pedro Martinez' name sends me running to the bathroom. Oh man, hold on...<br /><br />...All right, I'm back. Anyway, my mom, who is a St. Louis Cardinals fan, still believes the World Series was rigged last year. She refuses to believe the Sox won it legitimately. But I'm man enough to admit that Fever Pitch caused me to sympathize, albeit only slightly, with the plight of Red Sox fans.<br /><br />Anybody who has a passion for sports will be able to relate to this movie on some level. Unless you have a favorite sports team you can't fully understand the extreme highs and lows that a fan such as Fallon's Ben can go through. There's nothing quite so fresh as the smell of a new season and nothing quite so smooth as a clean slate. Well, figuratively speaking. It's the joy of being a sports fan. \"Wait 'til next year,\" becomes your mantra, your motto, your prayer - and Fever Pitch effectively captures that essence.<br /><br />I love the fact that the movie takes a fictional story and throws it against the real-life backdrop of the Red Sox' improbable World Series run last year. I don't love it so much that I want to marry it, but you know what I mean. I expected this to be handled in a fairly cheesy manner, and while some of the humor is a little silly, it's actually pretty realistic.<br /><br />You see, Ben's uncle took him to his first Red Sox game when he was 7 years old, and when he died he left Ben his two season tickets. Ben hasn't missed a game in 23 years. At the beginning of each season he has a draft day where he and his friends get together to figure out who gets to go to which games with him. He makes everybody dance for the Yankees games and whenever somebody complains he threatens them with tickets for the games with the Royals (sorry Mr. Shade) and the Devil Rays. It's a very good scene, and it works so well because I actually know of people who do the \"ticket draft day.\" I also must admit that I can relate to when Ben goes to dinner with Lindsey and her parents. The Red Sox are playing a road game, but instead of watching it live on TV Ben decides to tape it. One of the most dangerous things in life is taping a game and then being in public and trying to avoid hearing the result. Been there. It's a very tense and scary situation. Weeeeeell, Ben enters the danger zone when a guy shows up at the restaurant and mentions watching the game. Ben immediately covers his ears and starts shrieking like a banshee so as not to hear the outcome. Lindsey is embarrassed, and her parents don't know what to think. Yeah, sports fans can be weird, I don't deny it. But it's real.<br /><br />Now if you're expecting the crude, edgy stuff that the Farrelly brothers are known for then you could be disappointed. They do have their moments though, like when Ben says he likes how Lindsey sometimes talks out of the side of her mouth \"like an adorable stroke victim,\" but overall this is definitely a softer, more romantic side that the bros are putting on display.<br /><br />That's not to say that the movie ever gets way too sappy. Thankfully, when the sap starts to ooze a bit, the Farrellys know when to pull away. A romantic moment with Lindsey jumping on the field and running over to Ben to declare her undying love for him turns into Ben sincerely replying, \"You've gotta tell me about the outfield. Is it spongy?\" Jimmy Fallon proves that with the right material he can handle himself well on the big screen, and Drew Barrymore remains a constant source of romantic comedy charm. Fever Pitch is just good, solid entertainment that takes a somewhat fresh look at the romantic comedy genre. It's a movie that guys and gals can both relate to. Particularly the guys who practice sports fanaticism at some point during the year and the ladies who must deal with 'em.<br /><br />Now if the Red Sox fans could please shut up about the \"Curse of the Bambino\" I would appreciate it. My Memphis Tigers have NEVER won the NCAA basketball championship, so I officially declare my plight greater than yours.<br /><br />THE GIST Fans of Jimmy Fallon, Drew Barrymore, romantic comedy, the Red Sox, baseball, or sports fanaticism in general should consider giving Fever Pitch a look. I wouldn't go out of my way to rush and see it at the first available time, but it'll make a great matinée.<br /><br />Rating: 3.25 (out of 5)"
"4017_1"	0	"Yes, this film gets a lot of attention and is considered a classic in the adult film genre. Still, I did not like this one at all. About a woman who commits suicide in a scene more fitting a horror movie, she is given the opportunity to return to earth briefly to live the life of lust she never did before in her mundane life. Crappy sex scenes to follow. Why are they crappy, for one they try so hard to be artistic that they take away from the actual sex act. I mean we watch porn for the sex do we not. Little Girls Blue also does things in an artistic way, but it is still very erotic and nice to look at. Of course the girls in that one are very cute. Here we have a rather unattractive lead actress and that does not help things. If you find the lead in your adult film unappealing there is no amount of artistic vision that is going to make me enjoy the film. The sex scenes range from yuck to bizarre...I mean there is a snake in one of them people. So for me this movie just fails as it does not excite me at all, but rather turns me off."
"11042_2"	0	"I wish I could say that this show was unusual in it's banality,but it is usual in every way.It has the dumb husband,his smarter but boring and conventional wife, along with the idiotic sidekick for \"comic\" relief-it sorely needs it.Stale predictable jokes, with even more predictable reactions from the laughtrack, punctuate this noxious mental narcotic's nauseatingly unimaginative plot lines to leave me either physically ill, or in a deep sleep more resembling that of an induced coma. But it might be on for a while yet because it gives the average American a personage to which they can truly identify.A \"regular\" guy just like you and me.I live in the southern U.S, so to me this show is just the opposite of escapism.Down here, that obnoxious character is everywhere, in some form or another.Seeing him on television is brutal overkill."
"8485_3"	0	"From the awful death scenes to guns that fire without making sounds to a character called the Fiend. It's all tiresome, slow moving, unimaginative drivel. It was OK seeing the guy with the cape and the hunchback lurking around. Visually it was creepy and probably occupied the moviegoer of the time, but even in 1936 one would think that there would have been a little more imagination and verisimilitude to even a film like this. I just kept waiting for something to happen of any importance as people stood around making speeches and acting like they were posing at an office picnic. And then there are those bullets as a previous commentator mentioned. Perhaps the best clue would have been to search for a water spot on someone's pants pocket."
"2569_3"	0	"Peter Sellers (one of my favorite actors) is mildly amusing in this 1970 turkey, but the script is so lame and insulting that even Goldie Hawn's youth (just after her Oscar win) cannot begin to pull this one out of the mud. As a skirt-chasing celeb in his 40's, Sellers mostly embarrasses himself to the nth degree.<br /><br />A 3 out of 10. Best performance = ? Nicky Henson plays a young study type.<br /><br />I hope Hawn and Sellers were paid well, because I see no other reason for tripe like this in 1970 (a very good year for films - CATCH-22, M.A.S.H., HUSBANDS, JOE, WUSA, FIVE EASY PIECES and many others). You can't win them all!"
"7866_2"	0	"'The Hills Eyes II', one of the most pointless and blatantly stupid sequels to come around in some time, is 90 minutes of incompetent film making at its finest. Or worst, however you choose to look at it. While 2006's 'Hills' remake was one of the year's best, and truly frightening, horror films, this sequel takes every spark out of what made that such an accomplishment. Part 2 never gets off the ground, and neither does its mind numbing dialogue. Worst of all, it's not that scary.<br /><br />2006's remake followed a family who find themselves in the middle of the New Mexico desert, deserted, and one by one being picked off by deranged and sadistic hill people. People who, as a result of the military testing the atomic bomb on their land years ago, have become who they are. Surviving off travelers who wander into the region. The sequel puts audiences in the same desert, now occupied by the military as they covertly investigate the hills and what might have happened to that poor family. When a group of military trainees are brought to the campsite, they find it deserted with no signs of life. A grim reality soon befalls them, as they come to the realization that they're not alone. And the bloody fate that was handed to many before them will soon become their destiny.<br /><br />It doesn't take a genius to realize that 'Hills' has no legitimate reason to exist. But because last year's remake was received well both at the box office and by critics, it came to no surprise that a sequel would be rushed into production while there's still money to be earned. There's no rhyme or reason to it this time around, just an unbelievable and ridiculous set-up to pave the way for thoughtless characters, unoriginal killings, a non-existent story, and slipping interest. Originally, director Alexander Aja made Craven's cult classic into a remake that was a unique and thoroughly disturbing experience. One that gruesomely crossed the line on more than one occasions. Its frank display of violence, sadistic torture, well-rounded characterization, and white-knuckled suspense were all effectively used to shock and repulse audiences. The second time around, it's rehashed hand-me-downs. There's no style, no grit. It tries to build up tension by dismembering bodies, when all it really does is make for a been there, done that kind film, where even the gore seems tame compared to more recent bloodbaths.<br /><br />It's a sad state of affairs when deformed mutants who capture women for breeding purposes fails to keep your attention. It's a bore, nothing more. 'Hills' has no bite. Despite a jump or two here and there, there's nothing very scary about this by-the-numbers horror flick. It feels like something you'd see on the Sci-Fi channel, only with some F-bombs, a blood splatter here and there, a rape, and a graphic birth scene that's more gross than shocking. It's cheap. And with 'Hills', you reap what you sew. With no effort given, you can't expect anything in return.<br /><br />Replacing Aja with Martin Weisz as director was the film's first big mistake, all he does is drain the film of any sort of emotional resonance. But even more shocking is the uncharacteristically bad script penned by Wes Craven and his son, Jonathan Craven. You ask, how bad could it possibly be? This is the kind of dialogue that makes any comparison look like Shakespeare. Craven has had his fair share of clunkers in the past, but I'd never expect something like this from him. It's so unintentionally funny, you have to wonder, is Craven playing a joke on this? Or did he dump this one on his son after the studio payed him off? The film's characters are one-dimensional talking heads with no emotions or common sense. The acting is just as bad. The only character who may win you over is 'Napoleon' Napoli, the scrawny kid who doesn't fit in with the others. Even the deranged and instinct-driven villains, who we might have found some favor with in the deepest of our thoughts a year ago, are met with indifferent. You don't hate them, you don't like them. You honestly couldn't care less. Just like this movie.<br /><br />Even if you were giddy with fear during 'The Hills Have Eyes', as I was, you'll have a tough time finding anything to enjoy in this piece of garbage. It's as generic as generic gets, and there's absolutely nothing here we haven't seen done many times already. I can't express this enough, avoid 'The Hills Have Eyes II' like the plague. It's frightless, unoriginal, frantic, and a bore. Stick to the remake or Craven's original vision. Because if you don't walk out after the first thirty minutes, don't say I didn't warn you."
"12404_9"	1	"I was living Rawlins when this movie was made and I got lucky enough to be able to work on it. Both as an extra and with Eddie Surkin on special effects. It was fun to see all the behind the scene workings, from the Barbedwire coming alive to the Electric chair up through the wardens office floor. Also it was a lot of fun getting to meet all the actors, from Viggo to Tiny. Also the gate that was cut into the prison wall for the movie was and still is called \"Disney Gate\" by locals. If anybody is interested and is ever in Rawlins, most of the movies sets are still in place and can be seen during the self guided tour. It was a lot of fun working for and with R. Harlin and wished I had a chance to do it again."
"6982_4"	0	"Damp telling of the American Revolution.<br /><br />When farmer 'Tom Dobb' (Al Pacino) and his son arrive in New York Harbor, they are immediately conscripted by street urchin Annie Lennox... Annie Lennox?... to contribute to the war effort.<br /><br />After getting chopped down by bits of chain-link fired from British cannons, Tom and his son are promptly chastised by Continental Army sympathizer 'Daisy' (Nastassja Kinski) for 'not standing their ground'. Following this Kodak moment, a series of digressive chapters take place including Tom's participation in a 'foxhunt' in which he must carry a model of \"poor old Georgie Washington\" stuffed in effigy while running from a lace handkerchief-wielding English captain (Manning Redwood), and having a barbecue with a group of Iroquois Indians as they plan on the best way to sneak back into the fighting so Al and his ingrate kid can kick the crap out of British officer Donald Sutherland's butt.<br /><br />Director Hugh Hudson presents a unique style of film-making and the atmosphere is as thick as the proverbial London fog, but the scriptwriter's painting of the redcoats as evil monsters once again reveals Hollywood's patented hatred of the British.<br /><br />Steven Berkoff appears as an enlisted American soldier."
"12404_1"	0	"I must say this movie is a Mork and Mindy knock off, when watching it i got the chills, I even wet myself a little. When that Korean guy with the spiders in his neck started kicking people i was like oh my lord Asian people smell and suck cause they eat dogs all the time. Any way back on track Chuck had a somewhat terrible performance and lacked the intelligence of a regular non robotic human being. Some people would compare it to his earlier days when he was a car wash analyzer and believed in the holy ghost and the ghost of Christmas past. This movie is so bad I put my new born child in a box and left it in Mr. Norris mailbox. He can raise my kid I'm not letting him into a world where he thinks chuck Norris is a karate expert Ill let him see what that hack is like in real life for the rest of his life."
"6272_7"	1	"<br /><br />I saw once No Man's Land (1987) - IMDB link http://us.imdb.com/Title?0093638 - and found it ok. The film is about a guy who steals only Porsches. Gone in Sixty Seconds comes 13 years after and adds nothing to it. In fact, it has a lot of scenes that are worthless. And the ending is very, very bad.<br /><br />The Sphinx has a magnetic screen presence that should have been better used..."
"6854_1"	0	"Dreadful acting. A thinly veiled attempt to slam those on the left side of the aisle.<br /><br />Women are subjugated and revolve around men. Tom Selleck shows his acting range from A to B."
"7017_9"	1	"You spend most of this two-hour film wondering \"what's the story regarding the lead character?\" <br /><br />Will Smith, as a low-key \"Ben Thomas\" will keep you guessing. The last 20-25 minutes is when you find out, and it's a shocker....but you knew something dramatic was going to be revealed. Until then, Smith, plays it mysterious, almost stalking people. You know he has a good reason for doing it, but it's never really explained, once again, to keep us guessing until the end.<br /><br />All of it, including a on again/off again but touching romance with Rosario Dawkins (\"Emily Posa\") might make some viewers frustrated or wanting to quit this film.....but don't because the final long segment puts all the pieces of this puzzle together.<br /><br />This is a two-hour film and not the typical action-packed macho Will Smith film. In fact, the most shocking aspect might be seeing the drawn, sad face of Smith throughout this story. It almost doesn't even look like him in a number of shots. He looks like he's lost weight and is sick. Smith does a great job portraying a man carrying around a lot of sadness.<br /><br />Like a good movie will often do, this film will leave you thinking long after the ending credits."
"1326_3"	0	"Mindless dribble about the second coming of Christ in the form of a hippie and albino looking Sandra Locke. You have no idea what's happening on the screen with the irritating theme song \"Suzanne\" being played over and over throughout the movie until when \"The Second Coming of Suzanne\" is over you already know it by hard no matter how hard you try to forget the whole thing.<br /><br />This off-the-wall armature movie maker Logan,Jared Martin, is out to make the movie of the century but is so rude and obnoxious that none in the banking world is willing to finance his project. Planning to go on his own Logan then spots this couple at a seaside café and is fascinated with the young woman Suzanne, Sandra Locke, who reminds him of someone he knew in another life: Jesus Christ.<br /><br />With Logan's assistant and all around gofer Clavius, Richard Dreyfuss,somehow getting a $740,000.00 loan from the bank to finance Logan's masterpiece he starts to work on Suzanne by flattering her about her talent as an actress in order to get her interested to be in his film. This leads to Suzanne not only leaving her boyfriend artist Simon, Paul Sand, but later Simon being so depressed and feeling all alone takes a gun to his mouth and blows his brains out.<br /><br />The movie also has two somewhat unrelated sub-plots in it that has to do with a young autistic girl Dorothy, Kari Avalos, who's cured of her autism by Suzanne after everyone else, at the psychiatric hospital that she was committed to,failed. It's not really known what exactly Suzanne was doing at the hospital but she seemed to be some kind of orderly or volunteer there; was this supposed to show us in the audience that she, like Jesus, could miraculously heal the sick?<br /><br />There's also this newspaper columnist and big time businessman tycoon Jackson Sinclair, Gene Barry, who seems to be either going through a very difficult mid-life crisis or has seen a biblical-like vision that changed his life forever. Sinclair had been searching for the meaning of life as well as what it's all about all through the movie and wanted to know why there's all this suffering in the world, like this movie that he's in, and seemed to have found the answer when he first laid his eyes on Suzanne. Sinclair also got some sense knocked into his head when his private chauffeur David, Mark Rasmusser, who's gotten sick and tired of his weird and crazy hallucinations almost running him off a cliff in a kamikaze like drive along the Pacific Coast.<br /><br />The movie \"The Second Coming of Suzanne\" goes on with a number of unrelated sequences, probably to fill or pad in some time by it's director and film editor, and then goes to it's final scene in a Christ-like crucification on a hill as Logan has all the cameras rolling. It turns out that the crazed Logan got so carried away with his masterpiece as he tried to replicate, on the helpless and tied up Suzanne, the actual crucification of Jesus Christ some 2,000 years ago.<br /><br />Hard to sit through and almost impossible to follow \"The Second Coming of Suzanne\" puts you through the same kind torture that Suzanne is put through by Logan and the makers of the film. The movie tries to be arty but that's just an excuse to cover up it's brainless and non-existent storyline and even worse the terrible and amateurish acting by everyone in it."
"4360_10"	1	"In this grim melodrama, Barbara Stanwyck plays the eldest of three wealthy sisters who become orphans when their father dies in France. Threatened with the danger of losing the opulent family home, Big Sister makes a grand sacrifice and secretly marries a real estate developer so she can inherit her... aunt's fortune. A few years later, she learns that he is after the family estate and wants to tear it down so she leaves him and tries to stop him. More time passes and the husband ends up taking her to court when he learns that she has borne him a son without telling him. The part of \"Gig Young\" was played by actor Byron Barr who later assumed the name before he became famous.<br /><br />Anyone interested in purchasing a copy let me know by writing to me at: iamaseal2@yahoo.com"
"6322_1"	0	"This was among the STUPIDEST and PREACHIEST of the anti-nuke films out of the 1980s.<br /><br />The idea that a kid and a basketball star could \"change the world\" is pretty far-fetched, given how many \"children's peace marches\" and \"celebrity protests\" there were and ARE.<br /><br />But the idea that the Soviet Union would agree to a TOTAL nuclear disarmament, because some apparatchik kids learned of a \"silent protest\" in the West, is ludicrous.<br /><br />What ended the Cold War? America's tough, dare I say \"Reaganesque\" stance and the internal failures of socialism. It was NOT the peace marches, the \"die-ins\" or films like \"Amazing Grace & Chuck\", \"Miracle Mile\", or \"Testament\"."
"12252_1"	0	"**SPOILERS**<br /><br />This is one BAD movie. Seriously. Acting in absolutely horrible, the FX are dreadfull and the plot is down right awful. But hey, its so bad that its fun watching! The script is SO bad that its enjoyable! You just have to cringe and laugh at lines such as \"I guess thats what you call CROCTEASING.\" as the women flash their breasts at the crocodile. I mean COME ON thats funny cause its so bad! It has such horrible jokes that they're funny! But after a while it just becomes to much as the movie turns into crap. I really started to fall asleep. Trust me though, the plastic croc foot stamping on the leaves and the constant swishes of a crock tail well keep you laughing for a long time. Though I have to say it had one cool part when the croc ripped that dude in half and he just hung there for a while figuring out what to do. Heh heh mindless movie, which HAS to be nominated for the MST3K line!!"
"1439_3"	0	"I give 3 stars only for the beautiful pictures of Africa. The rest was... well pretty boring. For about 50min we have the outline of the plot... In War of the worlds, the introductory part lasted, oh, about 10min? Then was real action! This is something like:\"Let's take a walk in the savanna and gasp at the beautiful sunsets!\". And maybe deliver a message, like \"Don't kill elephants!\". Very ecological. I would have expected this out of a \"new\" Steven Segal movie, not from this... The leading actress makes me think about artificial sun-tan, dyed hair and too much foundation! And I didn't see one scene where her hair is messed up, or she sweats, or her clothes are dusty. She just doesn't look like a 19 century woman! And in the bar, where they seek up our hero, Swayze makes a comment about the commander that he looks like Dracula. Hmmm, Bram Stoker wrote his book and published it in 1896, and it became famous in the next years. Livingstone and other explorers went to central Africa from 1840 to 1880. So unless the action takes place between 1896 and 1900.. Houston, we have a problem. :) Swayze makes a nice impression.. as a nutshell - hard on the outside, but soft and cuddly on the inside. Not that I would cuddle with a nut, but you get the point. He really manages to have that beaten puppy look on his face on several occasions. The movie stank. Way too long and increasingly boring. don't watch it! Don't buy it! It's a waste of your money!"
"8239_10"	1	"In the immortal \"Shaun of the Dead\", we are introduced to a London where the slackers and the high-and-mighty alike are forced to battle flesh-eating, reanimated corpse versions of their friends and family. At the end of the film, it is suggested that the zombies are rendered harmless and used as cheap labour. \"Fido\" presents us with an epilogue to \"Shaun\" set in 1950's America, in a hilariously witty and original \"what-if...?\" movie.<br /><br />The film is set post-zombie-apocalypse, for a change; after the terrors of the Zombie Wars, ended by the creation of the ZomCon company and their patented zombie collars which make the corpses as docile as lambs. Every town in the world is fenced off from the Wild Zone, the once-fertile landscape torn asunder by the surviving zombies and left-overs from the apocalyptic wars. The idyllic town of Willard is your typical, pristine 50's suburbia, with one small difference; social status is measured by a family's amount of domesticated zombies. Unfortunately, the Robinson family has no zombies whatsoever, due to their patriarch, Bill's, fear of the reanimated dead. Timmy Robinson and his mother Helen both suffer from the pressures of suburban life, until the day that Helen purchases a zombie servant in a desperate attempt to impress the neighbours.<br /><br />The zombie earns Timmy's love when he rescues him from a pair of violent bullies, and the two form a bond to rival the classic \"boy-and-his-dog\" cliché... a boy and his zombie. Timmy names his \"pet\" Fido, and he soon becomes an aid for both Timmy and Helen to escape the prison-like routine Bill has put them in. But when Fido's domestication collar goes on the fritz and he devours the elderly Mrs Henderson, the Robinsons have to contain their connection the sudden wild zombie epidemic and still manage to keep their beloved Fido.<br /><br />A film whose sharp wit and satirical gore carry it just as much as its all-star cast (including \"The Matrix\"'s Carrie-Anne Moss as Helen Robinson and Billy Connelly as Fido), \"Fido\" is a zom-com for the ages. With some rather twisted subplots - for example, the sweet and unsettling feelings that Helen and Fido begin to have for each other - and a poignant commentary on 50's suburbia and the zombie genre, the film manages to bring out the worst (and the best) in its characters while still enabling you to care for them.<br /><br />\"Fido\" is, by far, one of the best dark comedies I've ever seen, one of the best films that I've seen in a long time, and THE best zom-com since the incredible \"Shaun of the Dead\"."
"8759_1"	0	"Why? Why did they make this movie? If Timothy Olyphant wasn't shirtless in it several times, there would be ABSOLUTELY no reason to watch this movie, ever. Um...Plot? Nope. Well-defined characters? nope. The only time I laughed was when my boyfriend made fun of the whole she-bang. P.S. Andy Dick? Nope."
"6698_10"	1	"I used to love Sabrina The Teenage Witch and have seen every single episode. I remember when I used to sit at 6pm every night and wait for it to come on Nickelodeon, however when Sabrina left high school the show began to go downhill. The best series has to be when she was friends with Valerie (I'm not sure which one that is). From there the next series (friends with Dreama) was still really good, but when she left high school it just didn't seem right. All the main characters seemed to have left, which meant that it didn't have as much of the old \"sparkle\", however the first series where Sabrina is in college is still relatively good and watchable, however when her aunt's leave and Sabrina moves into their house it just isn't right. She is no longer a teenager, so therefore the name of the show isn't right and without Hilda and Zelda and Josh the show just doesn't seem right, especially when Sabrina nearly marries someone that isn't Harvey. Thank goodness he came through in the last five minutes of the last episode to take her away. All in all I still love to watch the old episodes of Sabrina the Teenage Witch, but I think the writers took it too far and should have left it with Sabrina leaving high school. Because after that the show definitely lost some of it's magic"
"5903_8"	1	"I liked this movie sort of reminded me of my marriage. It is very clean you can see it with family. Very nicely done. Songs are OK too. I think the writer director is great. The movie shows how marriages progress thru time. They have couples at different stages of life and relationships in their life the film beautifully depicts quite a few stages in parallel in the same story. Some of the dialogs are quite good. The movie depicts complex human emotion very nicely not with over dramatization. Also shows perfect is after all not so perfect. Shows very nicely the dynamics of arranged marriage when it is new. The movie is very well written and directed."
"5269_10"	1	"I love bad movies. Not only, because they often are as entertaining as 'really' 'good' films (like Pirates of the Caribbean series and other Hollywood pathos), but they often are far better than those films. And that's the reason why I love Italian rip off cinema of 1970s and 1980s. And that's the reason why I especially love this movie, The Barbarians & the Company.<br /><br />Director Ruggero Deodato has made some actually very good movies, like House on the Edge of the Park, and also his Atlantis Interceptors and Live Like a Cop, Die Like a Man are enjoyable action movies. But this is really bad. The Barbarians is so idiotic movie. Peter and David Paul as the Barbarian Brothers Kutchek and Gore are very funny, because of their lack of charisma and acting skills. But if they can't act, they yell and scream every time they do something important. In one scene people try to hang the Barbarian Brothers, and they escape very extraordinary way.<br /><br />Bad acting, bad special effects, very stupid story, bad direction, actually everything is bad in this movie. I can't describe how much I laughed when I watched this first time. The Barbarians & the Company is camp classic everybody should see once. If you thought Plan 9 From Outer Space is fun camp, this will be a real killer."
"2918_9"	1	"...I saw this on cable back in the late 1980's as I was a big wrestling fan since 1986. I saw this on VHS in a 'for sale' bin and bought it.<br /><br />In 1998, I started training as a wrestler after the Air Force and would always go back to watching this to see how it was a very accurate portrayal of people that are involved with wrestling ( families and friends that wouldn't understand us, the travel, the heartbreak, etc. ). Henry Winkler is funny and sometimes sad to watch as nobody else can understand what a genius he is creatively. A great way to separate himself The Fonz character he played on Happy Days at the time. Plus, look at the cast...William Daniels ( Knight Rider ), Polly Holiday ( Alice ), and wrestlers Roddy Piper and Chavo Guerrero Sr. If you get a chance, watch it."
"11937_8"	1	"That was definitely the case with Angels in the Outfield. It was on TV last night and I believe I hadn't seen the film since my sophomore year in high school and I'm now in my 4th year of college. Although the film has many flaws, it is just so touching that you can't help but sit down, watch it, and enjoy yourself. It is also hilarious. Danny Glover's ranting is just so over the top that you can't help but laugh out loud at him at most time. It adds to the film and I'm sure it's exactly what the director wanted. You actually feel for the characters in the film even though the development isn't the best. A must see. I highly recommend.<br /><br />8/10"
"1435_4"	0	"This film was made in Saskatchewan and Manitoba Parks and returned the world eye again to what little of the \"Wild Western Canada\" is left. When Archie began to write his stories for the papers; the thought of the day was to tame the wilderness and convert/absorb the First Nation Peoples.<br /><br />The film puts forward and asks the question; why would a well-educated, obviously talented Englishman become an Indian?<br /><br /> Archie, as an English boy dreams about becoming something but grasping the full meaning of that dream is unique and priceless - no mater what it is. Sounds like a famous puppet story doesn't it.<br /><br /> In my opinion, I saw Archie become my living image of the \"Cigar store Indian\" a very wooden character and not real at all - very well done acting on the part of Mr. Brosnan. He also portrayed the wild Indian in the dance scene for the tourist. The fullness and or reality of it weren't realized till he met and married his wife, Annie.<br /><br /> Annie pushed Archie in a direction that would bring him to the forefront of the Englishman's world stage, not as himself but Grey Owl -an Canadian Native of the wilderness frontier.<br /><br /> This is the closest Archie get to becoming the noble savage prototype.<br /><br /> Mr. Brosnan's interpretation as well as the directors is both well done. I have watched documentaries on Grey Owl and I think this is a good big screen movie to add to my collection.<br /><br />Spoiler - I thought the final scenes with Archie going to meet the Grand Council of Chiefs was a great a great moment in the film.<br /><br /> Very beautiful Canadian lake scenery and real \"Grey Owl\" locations.<br /><br />"
"6160_10"	1	"SPOILER ALERT!!!!<br /><br />I had just watched the extended version of Bedknobs and Broomsticks. Though I did like the extended version, I wish they would have left the original version on the DVD.<br /><br />The Portabello Road could have been cut down to the orginal length. It was too long and dragged the movie along. Though the dancing is great, would have been much better left on the DVD as a Deleted Scene.<br /><br />All in all this is a great movie. My 5 year old liked it. And it is wonderful that movies that I enjoyed as a child are being passed on to a new generation. This and Mary Poppins are added to my collection.<br /><br />Just as I had remembered!<br /><br />*** out of ****<br /><br />"
"5801_10"	1	"This movie is exciting,daring and the music is very good.The movie Moonwalker was meant to coincide with the album Bad(1987).I have Bad.It is excellent(*****).The movie begins with Michael Jackson performing\"Man In The Mirror\"on stage.then,it shows a history of Michael,from his early days in the Jackson 5 right up to the Bad era. Oh,and Badder is good too(Badder is a music video parody of the music video for Bad the single).It then shows the Speed Demon video.The song and the video are very,very good indeed.Same for leave me alone,which appears after.Then it shows the movie Moonwalker.after a few minutes,he plays smooth criminal in a club called club 30s.like it when he does the lean.anyway,nice to see you.bye bye."
